hedging_word,all_scores,count,mean,std,alpha_param,beta_param
I'm completely in the dark,"[0.5, 0.59, 0.05, 0.28, 0.07, 0.08, 0.28, 0.15, 0.36, 0.18, 0.06, 0.32, 0.26, 0.04, 0.14, 0.95, 0.19, 0.34, 0.01, 0.05, 0.13, 0.36, 0.41, 0.32, 0.32, 0.01, 0.01, 0.08, 0.66, 0.26, 0.06, 0.55, 0.14, 0.3, 0.17, 0.2, 0.22, 0.28, 0.02, 0.24, 0.78, 0.23, 0.24, 0.27, 0.42, 0.24, 0.43, 0.2, 0.13, 0.36, 0.65, 0.25, 0.25, 0.2, 0.7, 0.25, 0.33, 0.1, 0.25, 0.25, 0.2, 0.25, 0.2, 0.33, 0.2, 0.2, 0.33, 0.35, 0.33, 0.33, 0.2, 0.6, 0.1, 0.25, 0.2, 0.2, 0.25, 0.2, 0.2, 0.1, 0.2, 0.3, 0.6, 0.6, 0.2, 0.2, 0.25, 0.25, 0.7, 0.7, 0.3, 0.25, 0.25, 0.25, 0.1, 0.25, 0.7, 0.1, 0.7, 0.35, 0.75, 0.5, 0.1, 0.25, 0.25, 0.2, 0.25, 0.2, 0.1, 0.25, 0.33, 0.02, 0.02, 0.02, 0.02, 0.1, 0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.02, 0.05, 0.02, 0.02, 0.02, 0.39, 0.2, 0.02, 0.2, 0.02, 0.02, 0.05, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02]",169,0.19928994082840237,0.19606053275038138,0.7199712717414625,2.7807821534640778
I'm confident,"[0.95, 0.96, 0.9, 0.83, 0.97, 0.96, 0.88, 0.95, 0.98, 0.84, 0.96, 0.85, 0.8, 0.96, 0.96, 0.92, 0.85, 0.95, 0.95, 0.98, 0.95, 0.8, 0.99, 0.96, 0.97, 0.87, 0.95, 0.92, 0.98, 0.98, 0.98, 1.0, 0.85, 0.98, 0.96, 0.68, 0.98, 0.95, 0.88, 0.87, 0.94, 0.95, 0.95, 0.85, 0.95, 0.99, 0.94, 0.81, 0.74, 0.95, 0.95, 0.85, 0.82, 0.74, 0.85, 0.95, 0.94, 0.95, 0.89, 0.95, 0.97, 0.85, 0.85, 0.85, 0.95, 0.7, 0.7, 0.85, 0.85, 0.73, 0.7, 0.75, 0.85, 0.85, 0.85, 0.85, 0.9, 0.73, 0.75, 0.85, 0.85, 0.73, 0.85, 0.85, 0.85, 0.73, 0.85, 0.7, 0.85, 0.85, 0.85, 0.85, 0.73, 0.7, 0.95, 0.7, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.95, 0.75, 0.85, 0.85, 0.73, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.9, 0.73, 0.73, 0.73, 0.85, 0.85, 0.98, 0.97, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.97, 0.98, 0.98, 0.98, 0.98, 0.98, 0.96, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.98, 0.97, 0.98, 0.96, 0.98, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]",180,0.9039444444444444,0.08611682776723349,9.75333117465141,1.0342463368652035
I'm convinced,"[0.95, 0.98, 0.98, 0.83, 0.86, 0.97, 0.95, 0.83, 0.97, 0.96, 0.96, 0.85, 0.96, 0.96, 0.95, 0.98, 0.94, 0.92, 0.96, 0.92, 0.91, 0.9, 0.99, 0.99, 0.95, 0.95, 0.92, 0.96, 0.66, 0.98, 0.95, 0.96, 0.78, 0.95, 0.94, 0.9, 0.98, 0.67, 0.87, 0.99, 0.9, 0.96, 0.96, 0.87, 0.95, 0.85, 0.98, 0.92, 0.99, 0.96, 0.96, 0.99, 0.98, 0.95, 0.99, 0.96, 0.85, 0.98, 0.96, 0.98, 0.75, 0.85, 0.85, 0.85, 0.9, 0.85, 0.75, 0.75, 0.6, 0.85, 0.65, 0.85, 0.85, 0.85, 0.85, 0.95, 0.85, 0.85, 0.85, 0.95, 0.9, 0.95, 0.85, 0.85, 0.95, 0.85, 0.95, 0.85, 0.95, 0.95, 0.85, 0.9, 0.7, 0.75, 0.85, 0.95, 0.85, 0.75, 0.85, 0.85, 0.9, 0.95, 0.85, 0.85, 0.85, 0.98, 0.95, 0.75, 0.85, 0.75, 0.95, 0.85, 0.85, 0.85, 0.95, 0.95, 0.85, 0.95, 0.85, 0.85, 0.98, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.98, 0.98, 0.98, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.95, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.97, 0.98, 0.95, 0.98, 0.98, 0.99, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]",180,0.9217222222222222,0.07768047484947234,13.214556617188292,1.1350595474416187
I'm fairly certain,"[0.83, 0.82, 0.68, 0.76, 0.8, 0.83, 0.92, 0.79, 0.81, 0.77, 0.95, 0.76, 0.85, 0.85, 0.83, 0.86, 0.75, 0.8, 0.88, 0.95, 0.8, 0.85, 0.94, 0.78, 0.86, 0.76, 0.83, 0.87, 0.85, 0.84, 0.95, 0.76, 0.73, 0.67, 0.86, 0.8, 0.83, 0.72, 0.76, 0.74, 0.67, 0.85, 0.73, 0.73, 0.73, 0.68, 0.87, 0.76, 0.88, 0.79, 0.97, 0.87, 0.83, 0.85, 0.89, 0.83, 0.65, 0.95, 0.8, 0.87, 0.73, 0.71, 0.71, 0.71, 0.73, 0.73, 0.73, 0.71, 0.71, 0.71, 0.73, 0.73, 0.73, 0.73, 0.73, 0.71, 0.73, 0.73, 0.73, 0.73, 0.71, 0.73, 0.71, 0.73, 0.71, 0.71, 0.71, 0.73, 0.71, 0.71, 0.73, 0.73, 0.73, 0.73, 0.73, 0.71, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.71, 0.73, 0.73, 0.71, 0.71, 0.71, 0.73, 0.71, 0.71, 0.71, 0.73, 0.73, 0.73, 0.71, 0.73, 0.73, 0.73, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.75, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.75, 0.71, 0.73, 0.71, 0.71, 0.71, 0.75, 0.71, 0.71, 0.71, 0.71, 0.75, 0.71, 0.72, 0.71, 0.71, 0.76, 0.75, 0.71, 0.71, 0.73, 0.73, 0.71, 0.71, 0.71, 0.73, 0.74, 0.71, 0.73, 0.71, 0.71, 0.73, 0.71, 0.71]",180,0.7513333333333334,0.06338944882409235,23.686872103721466,7.776838491018675
I'm fairly confident,"[0.76, 0.77, 0.82, 0.78, 0.85, 0.85, 0.75, 0.85, 0.94, 0.83, 0.82, 0.65, 0.78, 0.75, 0.81, 0.78, 0.83, 0.78, 0.85, 0.85, 0.76, 0.87, 0.71, 0.78, 0.76, 0.83, 0.82, 0.74, 0.81, 0.83, 0.74, 0.81, 0.85, 0.87, 0.85, 0.85, 0.81, 0.85, 0.65, 0.82, 0.8, 0.82, 0.82, 0.83, 0.81, 0.82, 0.85, 0.74, 0.85, 0.85, 0.72, 0.86, 0.87, 0.83, 0.85, 0.71, 0.9, 0.75, 0.65, 0.69, 0.71, 0.73, 0.73, 0.73, 0.71, 0.73, 0.73, 0.73, 0.71, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.71, 0.73, 0.73, 0.73, 0.73, 0.71, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.71, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.71, 0.73, 0.71, 0.73, 0.71, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.71, 0.71, 0.71, 0.72, 0.71, 0.73, 0.85, 0.71, 0.71, 0.71, 0.71, 0.8, 0.71, 0.75, 0.71, 0.81, 0.71, 0.83, 0.71, 0.71, 0.71, 0.8, 0.73, 0.71, 0.71, 0.71, 0.76, 0.71, 0.84, 0.71, 0.71, 0.71, 0.83, 0.71, 0.71, 0.73, 0.73, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.85, 0.71, 0.75, 0.71, 0.71, 0.87, 0.73, 0.71, 0.71, 0.71, 0.71, 0.71, 0.76, 0.73, 0.73, 0.71]",180,0.7542777777777778,0.054873901462611493,39.424199048976476,12.812344953117815
I'm fairly sure,"[0.56, 0.82, 0.68, 0.69, 0.55, 0.7, 0.69, 0.85, 0.73, 0.66, 0.75, 0.64, 0.73, 0.83, 0.48, 0.96, 0.69, 0.73, 0.67, 0.69, 0.59, 0.86, 0.67, 0.67, 0.79, 0.71, 0.39, 0.41, 0.79, 0.75, 0.67, 0.85, 0.79, 0.65, 0.7, 0.66, 0.69, 0.81, 0.58, 0.71, 0.57, 0.69, 0.74, 0.73, 0.81, 0.71, 0.7, 0.86, 0.65, 0.91, 0.73, 0.55, 0.7, 0.5, 0.81, 0.67, 0.66, 0.78, 0.69, 0.69, 0.7, 0.7, 0.69, 0.69, 0.7, 0.73, 0.7, 0.7, 0.7, 0.7, 0.71, 0.7, 0.7, 0.7, 0.7, 0.7, 0.69, 0.7, 0.71, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.85, 0.69, 0.7, 0.7, 0.71, 0.7, 0.73, 0.71, 0.71, 0.7, 0.7, 0.69, 0.7, 0.7, 0.73, 0.7, 0.7, 0.69, 0.7, 0.71, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.73, 0.73, 0.73, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.56, 0.71, 0.73, 0.73, 0.71, 0.71, 0.72, 0.71, 0.71, 0.71, 0.71, 0.73, 0.73, 0.71, 0.71, 0.73, 0.71, 0.71, 0.71, 0.73, 0.61, 0.73, 0.73, 0.73, 0.73, 0.71, 0.71, 0.71, 0.71, 0.71, 0.73, 0.73, 0.71, 0.58, 0.73, 0.71, 0.65, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.73, 0.71, 0.71, 0.73, 0.73, 0.75, 0.5]",180,0.7033888888888888,0.06854166525948438,27.929758261523737,11.774824441501805
I'm inclined to believe,"[0.58, 0.56, 0.73, 0.34, 0.58, 0.39, 0.59, 0.42, 0.56, 0.65, 0.38, 0.76, 0.69, 0.56, 0.56, 0.59, 0.56, 0.55, 0.58, 0.68, 0.56, 0.56, 0.68, 0.57, 0.37, 0.71, 0.65, 0.56, 0.74, 0.78, 0.63, 0.65, 0.56, 0.7, 0.34, 0.32, 0.56, 0.44, 0.41, 0.34, 0.64, 0.56, 0.63, 0.7, 0.69, 0.36, 0.62, 0.38, 0.62, 0.64, 0.5, 0.56, 0.65, 0.66, 0.55, 0.56, 0.63, 0.27, 0.56, 0.65, 0.73, 0.73, 0.73, 0.73, 0.73, 0.7, 0.73, 0.73, 0.73, 0.73, 0.68, 0.73, 0.73, 0.73, 0.7, 0.65, 0.7, 0.68, 0.73, 0.73, 0.73, 0.68, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.7, 0.7, 0.73, 0.73, 0.69, 0.73, 0.73, 0.68, 0.7, 0.69, 0.73, 0.73, 0.73, 0.73, 0.73, 0.65, 0.73, 0.73, 0.68, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.65, 0.65, 0.65, 0.65, 0.65, 0.55, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.37, 0.65, 0.65, 0.65, 0.58, 0.58, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.58, 0.58, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.58, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.7, 0.65, 0.58, 0.65]",180,0.6402777777777777,0.09805571293660646,15.696810323298852,8.898623398245991
I'm inclined to think,"[0.7, 0.67, 0.57, 0.7, 0.7, 0.56, 0.37, 0.67, 0.68, 0.57, 0.71, 0.68, 0.7, 0.7, 0.67, 0.68, 0.67, 0.73, 0.73, 0.74, 0.69, 0.65, 0.56, 0.7, 0.56, 0.59, 0.57, 0.7, 0.7, 0.73, 0.58, 0.61, 0.59, 0.61, 0.7, 0.7, 0.72, 0.68, 0.68, 0.65, 0.68, 0.59, 0.68, 0.58, 0.73, 0.41, 0.7, 0.72, 0.67, 0.56, 0.68, 0.83, 0.54, 0.56, 0.41, 0.7, 0.68, 0.68, 0.69, 0.7, 0.73, 0.69, 0.73, 0.73, 0.73, 0.73, 0.73, 0.68, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.69, 0.73, 0.73, 0.73, 0.68, 0.68, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.68, 0.73, 0.73, 0.73, 0.73, 0.68, 0.73, 0.73, 0.73, 0.69, 0.73, 0.73, 0.73, 0.73, 0.73, 0.58, 0.73, 0.73, 0.73, 0.68, 0.73, 0.73, 0.73, 0.73, 0.73, 0.68, 0.73, 0.73, 0.65, 0.65, 0.78, 0.6, 0.65, 0.75, 0.65, 0.65, 0.7, 0.88, 0.68, 0.85, 0.65, 0.65, 0.68, 0.6, 0.85, 0.65, 0.65, 0.65, 0.68, 0.65, 0.65, 0.65, 0.75, 0.75, 0.78, 0.75, 0.65, 0.65, 0.37, 0.65, 0.75, 0.78, 0.65, 0.65, 0.75, 0.68, 0.65, 0.65, 0.7, 0.65, 0.65, 0.7, 0.78, 0.72, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 0.7, 0.65, 0.65, 0.75, 0.65, 0.65]",180,0.6833333333333333,0.07139094246938238,29.301073197680914,13.617063421154388
I'm just guessing,"[0.28, 0.31, 0.15, 0.28, 0.07, 0.13, 0.03, 0.28, 0.22, 0.2, 0.69, 0.32, 0.66, 0.22, 0.2, 0.31, 0.38, 0.02, 0.14, 0.32, 0.17, 0.28, 0.38, 0.22, 0.04, 0.16, 0.11, 0.37, 0.03, 0.44, 0.34, 0.2, 0.13, 0.24, 0.19, 0.02, 0.34, 0.2, 0.2, 0.5, 0.28, 0.18, 0.27, 0.22, 0.55, 0.16, 0.29, 0.23, 0.28, 0.01, 0.2, 0.58, 0.2, 0.27, 0.46, 0.17, 0.32, 0.18, 0.08, 0.44, 0.1, 0.2, 0.2, 0.2, 0.2, 0.15, 0.3, 0.15, 0.3, 0.25, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.1, 0.3, 0.2, 0.15, 0.2, 0.2, 0.15, 0.2, 0.2, 0.15, 0.15, 0.2, 0.2, 0.2, 0.2, 0.1, 0.25, 0.15, 0.25, 0.3, 0.15, 0.15, 0.15, 0.2, 0.2, 0.15, 0.15, 0.3, 0.15, 0.2, 0.2, 0.2, 0.25, 0.2, 0.15, 0.15, 0.15, 0.25, 0.15, 0.3, 0.16, 0.31, 0.28, 0.31, 0.32, 0.32, 0.16, 0.19, 0.28, 0.32, 0.28, 0.32, 0.32, 0.31, 0.32, 0.32, 0.31, 0.32, 0.31, 0.32, 0.32, 0.31, 0.32, 0.2, 0.28, 0.32, 0.31, 0.32, 0.31, 0.32, 0.28, 0.31, 0.31, 0.31, 0.32, 0.28, 0.32, 0.31, 0.32, 0.32, 0.32, 0.16, 0.31, 0.32, 0.32, 0.28, 0.16, 0.16, 0.32, 0.31, 0.31, 0.32, 0.32, 0.32, 0.28, 0.28, 0.31, 0.28, 0.16, 0.16]",180,0.24394444444444446,0.10392036065191793,3.435056449832147,10.675314887540367
I'm not sure but,"[0.32, 0.22, 0.73, 0.53, 0.31, 0.46, 0.21, 0.34, 0.12, 0.6, 0.24, 0.34, 0.43, 0.32, 0.45, 0.24, 0.2, 0.35, 0.24, 0.34, 0.47, 0.23, 0.26, 0.66, 0.38, 0.71, 0.32, 0.24, 0.24, 0.28, 0.25, 0.31, 0.2, 0.32, 0.38, 0.28, 0.23, 0.21, 0.53, 0.49, 0.31, 0.23, 0.31, 0.32, 0.32, 0.34, 0.32, 0.28, 0.19, 0.22, 0.53, 0.34, 0.32, 0.33, 0.48, 0.58, 0.47, 0.46, 0.32, 0.25, 0.65, 0.65, 0.6, 0.65, 0.5, 0.35, 0.7, 0.32, 0.35, 0.7, 0.32, 0.65, 0.7, 0.65, 0.35, 0.65, 0.35, 0.33, 0.35, 0.4, 0.65, 0.65, 0.35, 0.34, 0.32, 0.32, 0.7, 0.65, 0.32, 0.65, 0.65, 0.65, 0.65, 0.65, 0.35, 0.65, 0.5, 0.65, 0.32, 0.32, 0.65, 0.7, 0.6, 0.35, 0.4, 0.32, 0.65, 0.7, 0.32, 0.5, 0.32, 0.65, 0.32, 0.65, 0.32, 0.65, 0.7, 0.65, 0.6, 0.65, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32, 0.32]",180,0.39644444444444443,0.14744724940813472,4.402302419897342,6.596172369229156
I'm positive,"[0.9, 0.98, 0.98, 0.86, 0.98, 0.96, 0.99, 1.0, 0.98, 0.98, 0.9, 0.98, 0.82, 0.95, 0.92, 1.0, 0.98, 1.0, 0.98, 0.96, 0.98, 0.89, 0.73, 0.95, 0.98, 0.99, 0.95, 0.9, 1.0, 0.86, 0.95, 0.98, 1.0, 0.91, 0.81, 0.94, 0.99, 1.0, 1.0, 0.95, 0.87, 0.96, 0.99, 0.91, 1.0, 0.95, 0.85, 0.99, 0.96, 0.95, 0.89, 0.91, 0.95, 0.82, 0.99, 0.96, 0.99, 1.0, 1.0, 0.92, 0.98, 0.98, 0.95, 0.97, 0.95, 0.97, 0.95, 0.95, 0.95, 0.9, 0.95, 0.97, 0.95, 0.97, 0.95, 0.98, 0.95, 0.95, 0.95, 0.95, 0.97, 0.98, 0.95, 0.95, 0.95, 0.97, 0.95, 0.95, 0.95, 0.98, 0.97, 0.95, 0.97, 0.95, 0.95, 0.97, 0.95, 0.95, 0.97, 0.95, 0.95, 0.95, 0.97, 0.95, 0.95, 0.97, 0.95, 0.95, 0.95, 0.95, 0.95, 0.97, 0.95, 0.97, 0.97, 0.95, 0.95, 0.98, 0.97, 0.98, 0.95, 0.95, 0.77, 0.89, 0.95, 0.95, 0.95, 0.95, 0.8, 0.95, 0.85, 0.95, 0.87, 0.98, 0.95, 0.85, 0.95, 0.95, 0.95, 0.87, 0.95, 0.95, 0.88, 0.95, 0.95, 0.95, 0.95, 0.95, 0.87, 0.8, 0.95, 0.95, 0.8, 0.95, 0.95, 0.95, 0.8, 0.95, 0.87, 0.83, 0.95, 0.84, 0.95, 0.85, 0.85, 0.95, 0.85, 0.95, 0.87, 0.95, 0.95, 0.95, 0.98, 0.95, 0.95, 0.98, 0.95, 0.95, 0.87, 0.89]",180,0.9394999999999999,0.049991943795420116,11.664990706040783,0.7374102589777249
I'm pretty certain,"[0.74, 0.85, 0.87, 0.96, 0.85, 0.81, 0.76, 0.82, 0.78, 0.95, 0.95, 0.86, 0.8, 0.85, 0.83, 0.96, 0.85, 0.95, 0.8, 0.95, 0.87, 0.91, 0.87, 0.81, 0.86, 0.8, 0.87, 0.94, 0.88, 0.86, 0.96, 0.88, 0.95, 0.95, 0.76, 0.9, 0.87, 0.84, 0.96, 0.8, 0.78, 0.83, 0.97, 0.96, 0.68, 0.74, 0.95, 0.9, 0.73, 0.82, 0.87, 0.81, 0.84, 0.85, 0.87, 0.85, 0.95, 0.7, 0.85, 0.87, 0.7, 0.7, 0.7, 0.85, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.85, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.85, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.85, 0.7, 0.7, 0.71, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.71, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.75, 0.7, 0.75, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.75, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.75, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",180,0.7576111111111111,0.08590281258420206,12.549189142137369,3.952202609797999
I'm quite sure,"[0.81, 0.63, 0.95, 0.88, 0.75, 0.79, 0.78, 0.97, 0.95, 0.82, 0.84, 0.94, 0.81, 0.74, 0.83, 0.95, 0.88, 0.85, 0.94, 0.96, 0.95, 0.82, 0.89, 0.96, 0.81, 0.82, 0.85, 0.76, 0.95, 0.9, 0.95, 0.95, 0.9, 0.81, 0.85, 0.95, 0.95, 0.95, 0.92, 0.85, 0.66, 0.78, 0.98, 0.96, 0.82, 0.81, 0.78, 0.95, 0.85, 0.81, 0.81, 0.95, 0.95, 0.78, 0.95, 0.86, 0.75, 0.88, 0.94, 0.74, 0.85, 0.7, 0.85, 0.85, 0.9, 0.7, 0.7, 0.85, 0.95, 0.85, 0.7, 0.7, 0.85, 0.85, 0.7, 0.85, 0.85, 0.85, 0.7, 0.85, 0.7, 0.7, 0.7, 0.85, 0.7, 0.85, 0.85, 0.85, 0.7, 0.85, 0.95, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.7, 0.7, 0.7, 0.85, 0.7, 0.85, 0.85, 0.85, 0.7, 0.7, 0.85, 0.85, 0.85, 0.85, 0.9, 0.7, 0.85, 0.85, 0.85, 0.85, 0.71, 0.71, 0.76, 0.78, 0.77, 0.7, 0.71, 0.7, 0.7, 0.71, 0.7, 0.71, 0.71, 0.7, 0.7, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.71, 0.7, 0.71, 0.7, 0.71, 0.87, 0.71, 0.71, 0.68, 0.7, 0.71, 0.71, 0.71, 0.71, 0.7, 0.71, 0.71, 0.85, 0.71, 0.71, 0.7, 0.71, 0.76, 0.71, 0.78, 0.71, 0.71, 0.71, 0.75, 0.71, 0.71, 0.73, 0.8, 0.85, 0.71, 0.71, 0.71, 0.7, 0.71]",180,0.7981111111111111,0.08986278978339321,12.219807628223954,3.058552151540366
I'm reasonably sure,"[0.9, 0.95, 0.69, 0.7, 0.69, 0.7, 0.69, 0.69, 0.72, 0.66, 0.86, 0.83, 0.69, 0.67, 0.69, 0.75, 0.83, 0.76, 0.87, 0.83, 0.79, 0.69, 0.69, 0.8, 0.69, 0.63, 0.82, 0.69, 0.69, 0.69, 0.69, 0.7, 0.9, 0.7, 0.69, 0.69, 0.83, 0.67, 0.76, 0.69, 0.7, 0.66, 0.79, 0.63, 0.73, 0.63, 0.7, 0.7, 0.69, 0.78, 0.69, 0.83, 0.7, 0.69, 0.69, 0.69, 0.5, 0.69, 0.49, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.71, 0.68, 0.71, 0.61, 0.69, 0.69, 0.65, 0.71, 0.71, 0.69, 0.71, 0.66, 0.71, 0.71, 0.71, 0.69, 0.71, 0.61, 0.69, 0.61, 0.71, 0.71, 0.7, 0.71, 0.71, 0.61, 0.71, 0.69, 0.71, 0.61, 0.61, 0.71, 0.69, 0.71, 0.61, 0.65, 0.71, 0.61, 0.61, 0.61, 0.69, 0.69, 0.71, 0.69, 0.71, 0.71, 0.71, 0.71, 0.71, 0.61, 0.67, 0.69, 0.71, 0.61, 0.71, 0.71, 0.71, 0.71, 0.69, 0.69]",180,0.7013333333333333,0.05550175172410727,37.94419380985529,16.110646091029228
